UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
Pernambuco,Mulher,37,Parda,6,200,1.591851925
Pernambuco,Homem,40,Parda,16,788,1.717751872
Pernambuco,Homem,49,Negra,12,360,1.811653491
Pernambuco,Mulher,45,Parda,4,200,1.642275075
Pernambuco,Mulher,54,Parda,1,788,1.643192158
Pernambuco,Homem,37,Parda,12,750,1.591352806
Pernambuco,Mulher,63,Parda,1,140,1.687993543
Pernambuco,Mulher,37,Branca,5,30,1.757213301
Pernambuco,Mulher,64,Negra,1,450,1.782510259
Pernambuco,Homem,62,Negra,1,0,1.809814645
Pernambuco,Mulher,58,Branca,1,120,1.658352988
Pernambuco,Mulher,36,Negra,12,0,1.719724907
Pernambuco,Mulher,44,Parda,1,180,1.709106276
Pernambuco,Homem,45,Negra,7,60,1.731238374
Pernambuco,Mulher,25,Parda,11,50,1.63115753
Pernambuco,Mulher,45,Parda,5,180,1.846824514
Pernambuco,Mulher,57,Parda,1,160,1.818629879
Pernambuco,Homem,55,Negra,3,0,1.67592626
Pernambuco,Homem,49,Negra,9,90,1.790221178
Pernambuco,Mulher,58,Negra,5,0,1.728362245
Pernambuco,Mulher,52,Branca,2,0,1.793739031
Pernambuco,Mulher,75,Parda,1,150,1.589641092
Pernambuco,Mulher,32,Branca,5,900,1.696752295
Pernambuco,Mulher,70,Branca,5,0,1.729298057
Pernambuco,Mulher,35,Branca,12,0,1.786271294
Pernambuco,Mulher,24,Parda,9,1300,1.632811116
Pernambuco,Mulher,32,Parda,6,70,1.634392826
Pernambuco,Mulher,47,Parda,1,500,1.782930747
Pernambuco,Homem,58,Parda,1,0,1.779218774
Pernambuco,Mulher,37,Parda,12,1300,1.76793105
Pernambuco,Mulher,52,Parda,12,3500,1.755519038
Pernambuco,Homem,63,Parda,4,0,1.71156652
Pernambuco,Homem,65,Parda,1,10,1.618255695
Pernambuco,Mulher,48,Negra,5,700,1.718917108
Pernambuco,Homem,74,Parda,5,40,1.785098723
Pernambuco,Mulher,33,Parda,11,1600,1.629294805
Pernambuco,Mulher,52,Negra,5,200,1.66555354
Pernambuco,Mulher,65,Branca,1,2300,1.634553504
Pernambuco,Homem,41,Parda,1,10,1.670720696
Pernambuco,Mulher,58,Parda,16,300,1.68155833
Pernambuco,Homem,31,Parda,12,600,1.673568679
Pernambuco,Mulher,31,Negra,12,1200,1.773075335
Pernambuco,Homem,43,Parda,5,500,1.792860714
Pernambuco,Mulher,42,Branca,8,700,1.583942359
Pernambuco,Mulher,36,Parda,8,1125,1.584188205
Pernambuco,Homem,40,Parda,9,850,1.674810784
Pernambuco,Mulher,39,Negra,5,1400,1.701580486
Pernambuco,Mulher,36,Parda,12,1300,1.727726638
Pernambuco,Mulher,42,Branca,9,1600,1.672685311
Pernambuco,Mulher,62,Branca,4,800,1.712850681
Pernambuco,Mulher,51,Parda,5,800,1.64978098
Pernambuco,Homem,46,Negra,10,850,1.75380244
Pernambuco,Mulher,43,Parda,11,280,1.731094513
Pernambuco,Homem,51,Parda,5,788,1.619888837
Pernambuco,Homem,71,Parda,16,4000,1.59284831
Pernambuco,Homem,58,Parda,16,30000,1.674622955
Pernambuco,Mulher,57,Branca,2,2500,1.73116883
Pernambuco,Mulher,39,Parda,1,225,1.607394154
Pernambuco,Homem,50,Parda,7,788,1.791404496
Pernambuco,Homem,41,Parda,12,1280,1.68167664
Pernambuco,Homem,34,Negra,9,1200,1.676487717
Pernambuco,Homem,23,Parda,9,250,1.630803858
Pernambuco,Mulher,58,Parda,16,22000,1.653945435
Pernambuco,Mulher,29,Branca,12,2300,1.741720972
Pernambuco,Mulher,38,Parda,16,14630,1.732296578
Pernambuco,Mulher,54,Branca,16,30000,1.749035169
Pernambuco,Homem,56,Parda,5,788,1.717339114
Pernambuco,Mulher,49,Negra,6,1000,1.808953936
Pernambuco,Homem,31,Branca,12,900,1.639052293
Pernambuco,Mulher,72,Branca,7,3000,1.597153076
Pernambuco,Mulher,69,Parda,12,2000,1.724880011
Pernambuco,Mulher,57,Branca,12,1500,1.715624885
Pernambuco,Mulher,64,Negra,8,788,1.745535167
Pernambuco,Mulher,48,Parda,16,4500,1.772379478
Pernambuco,Homem,42,Parda,9,1500,1.596847811
Pernambuco,Homem,51,Parda,12,3400,1.746532635
Pernambuco,Mulher,46,Parda,12,850,1.750922069
Pernambuco,Mulher,40,Branca,16,2000,1.770779949
Pernambuco,Homem,31,Parda,16,4000,1.808572665
Pernambuco,Homem,23,Branca,16,1600,1.665828892
Pernambuco,Homem,36,Parda,12,4000,1.643297177
Pernambuco,Homem,31,Parda,16,3000,1.692362877
Pernambuco,Homem,67,Parda,2,500,1.695827255
Pernambuco,Mulher,37,Branca,12,2200,1.519481328
Pernambuco,Homem,65,Parda,1,400,1.654140241
Pernambuco,Mulher,35,Negra,12,1200,1.624768944
Pernambuco,Homem,32,Negra,16,1400,1.604975057
Pernambuco,Homem,37,Branca,12,600,1.751545517
Pernambuco,Mulher,36,Negra,16,1576,1.644132983
Pernambuco,Homem,29,Parda,12,1100,1.641541097
Pernambuco,Mulher,41,Branca,9,1000,1.848639693
Pernambuco,Homem,46,Parda,12,788,1.588173981
Pernambuco,Mulher,47,Negra,7,4500,1.754911337
Pernambuco,Mulher,56,Negra,5,500,1.789899475
Pernambuco,Mulher,39,Parda,6,1125,1.704289538
Pernambuco,Mulher,34,Negra,14,1500,1.681023123
Pernambuco,Mulher,31,Branca,7,788,1.671515508
Pernambuco,Mulher,52,Negra,1,2000,1.65570932
Pernambuco,Mulher,51,Parda,5,788,1.595927039
Pernambuco,Homem,35,Negra,12,300,1.751665508
Pernambuco,Mulher,55,Branca,1,869,1.663929275
Pernambuco,Homem,32,Parda,12,820,1.706555165
Pernambuco,Homem,35,Parda,4,200,1.713446887
Pernambuco,Homem,35,Parda,9,1080,1.806387579
Pernambuco,Homem,50,Branca,5,780,1.683145525
Pernambuco,Mulher,28,Branca,16,4000,1.593290657
Pernambuco,Mulher,39,Negra,16,4000,1.657145462
Pernambuco,Mulher,31,Branca,14,1200,1.646888509
Pernambuco,Mulher,39,Parda,5,0,1.735669764
Pernambuco,Homem,49,Branca,1,788,1.693843338
Pernambuco,Mulher,34,Negra,10,1200,1.663988943
Pernambuco,Mulher,32,Parda,10,800,1.792368774
Pernambuco,Homem,52,Parda,1,240,1.840741172
Pernambuco,Mulher,35,Negra,8,2500,1.577123654
Pernambuco,Homem,38,Parda,11,788,1.735834817
Pernambuco,Mulher,43,Parda,5,800,1.80772879
Pernambuco,Mulher,44,Parda,6,1100,1.629888165
Pernambuco,Mulher,31,Parda,5,788,1.800218662
Pernambuco,Mulher,42,Negra,9,788,1.650698796
Pernambuco,Mulher,64,Parda,7,2000,1.726447217
Pernambuco,Homem,24,Parda,9,800,1.617253032
Pernambuco,Homem,40,Negra,5,1500,1.766646309
Pernambuco,Homem,48,Parda,12,300,1.778105391
Pernambuco,Homem,46,Branca,6,900,1.643546617
Pernambuco,Mulher,46,Negra,12,1500,1.680329477
Pernambuco,Homem,35,Parda,10,500,1.79858581
Pernambuco,Homem,52,Parda,1,800,1.715238361
Pernambuco,Mulher,51,Negra,6,800,1.630401236
Pernambuco,Mulher,54,Negra,6,1100,1.59840338
Pernambuco,Mulher,38,Parda,12,1400,1.725967569
Pernambuco,Homem,62,Parda,1,788,1.76553787
Pernambuco,Homem,39,Parda,12,788,1.717116551
Pernambuco,Mulher,29,Parda,6,788,1.525390386
Pernambuco,Mulher,42,Parda,3,800,1.731309552
Pernambuco,Mulher,31,Parda,9,1600,1.505802113
Pernambuco,Homem,30,Parda,12,2000,1.72550326
Pernambuco,Homem,43,Branca,16,2000,1.846857275
Pernambuco,Mulher,29,Branca,16,40000,1.656162188
Pernambuco,Homem,57,Parda,12,0,1.720678829
Pernambuco,Mulher,30,Negra,16,3500,1.75297688
Pernambuco,Mulher,49,Branca,16,10000,1.730290008
Pernambuco,Mulher,60,Parda,12,3000,1.692479573
Pernambuco,Mulher,56,Branca,16,25000,1.651999922
Pernambuco,Homem,51,Branca,16,2000,1.762983319
Pernambuco,Mulher,23,Parda,15,1300,1.745343664
Pernambuco,Mulher,57,Parda,12,8773,1.654857317
Pernambuco,Homem,52,Negra,1,60,1.794889601
Pernambuco,Mulher,62,Parda,5,788,1.647781871
Pernambuco,Mulher,50,Parda,12,1500,1.729279908
Pernambuco,Mulher,41,Branca,2,1000,1.603634804
Pernambuco,Mulher,49,Parda,12,788,1.730261086
Pernambuco,Mulher,25,Parda,6,3000,1.783558361
Pernambuco,Homem,46,Parda,10,400,1.480303791
Pernambuco,Homem,35,Parda,12,750,1.818869865
Pernambuco,Homem,54,Negra,16,788,1.682355312
Pernambuco,Homem,32,Parda,3,80,1.812260106
Pernambuco,Homem,25,Parda,12,800,1.638562758
Pernambuco,Mulher,23,Branca,12,788,1.66319719
Pernambuco,Homem,52,Branca,1,395,1.582380612
Pernambuco,Homem,37,Parda,12,788,1.704145776
Pernambuco,Mulher,38,Negra,9,800,1.70613263
Pernambuco,Homem,23,Negra,13,1586,1.623464915
Pernambuco,Mulher,59,Negra,6,788,1.647101642
Pernambuco,Mulher,55,Branca,10,900,1.630929912
Pernambuco,Homem,20,Parda,5,750,1.708276992
Pernambuco,Mulher,53,Negra,12,1576,1.653213233
Pernambuco,Homem,57,Parda,5,20,1.713150859
Pernambuco,Mulher,58,Parda,3,1700,1.733638542
Pernambuco,Homem,26,Parda,12,1000,1.603621434
Pernambuco,Mulher,34,Parda,9,1400,1.888875296
Pernambuco,Mulher,27,Branca,6,1125,1.619680617
Pernambuco,Mulher,36,Negra,3,788,1.766461446
Pernambuco,Homem,52,Parda,1,788,1.728663575
Pernambuco,Mulher,50,Parda,2,788,1.590462294
Pernambuco,Homem,65,Parda,1,500,1.508997251
Pernambuco,Mulher,47,Branca,12,1200,1.61319183
Pernambuco,Mulher,50,Parda,5,890,1.690606496
Pernambuco,Mulher,26,Parda,5,788,1.807219972
Pernambuco,Mulher,29,Parda,9,600,1.785481262
Pernambuco,Mulher,38,Parda,1,788,1.671496088
Pernambuco,Mulher,43,Parda,12,900,1.740904395
Pernambuco,Homem,30,Negra,12,818,1.638289356
Pernambuco,Homem,44,Negra,4,300,1.738184858
Pernambuco,Homem,45,Negra,12,350,1.559322497
Pernambuco,Mulher,23,Negra,12,1000,1.561875522
Pernambuco,Mulher,44,Parda,8,788,1.681095099
Pernambuco,Mulher,48,Parda,3,788,1.700487388
Pernambuco,Mulher,60,Parda,10,1600,1.642545168
Pernambuco,Mulher,40,Parda,6,1200,1.776613822
Pernambuco,Mulher,22,Parda,10,1100,1.784677153
Pernambuco,Homem,33,Parda,12,300,1.662498018
Pernambuco,Homem,50,Branca,3,256,1.577996115
Pernambuco,Mulher,43,Parda,9,1350,1.707143197
Pernambuco,Homem,48,Parda,10,791,1.700448424
Pernambuco,Mulher,58,Branca,1,788,1.789060971
Pernambuco,Mulher,33,Parda,12,2000,1.741908385
Pernambuco,Mulher,59,Branca,12,0,1.707771049
Pernambuco,Mulher,54,Branca,1,2000,1.71416823
Pernambuco,Mulher,65,Parda,1,300,1.580757701
Pernambuco,Mulher,36,Branca,11,10000,1.719116631
Pernambuco,Mulher,58,Parda,6,395,1.669157648
Pernambuco,Mulher,23,Parda,12,1200,1.75980811
Pernambuco,Mulher,46,Parda,3,840,1.769383815
Pernambuco,Mulher,33,Parda,6,1000,1.620608805
Pernambuco,Mulher,61,Parda,2,788,1.601863951
Pernambuco,Mulher,48,Parda,12,1000,1.751250492
Pernambuco,Mulher,35,Parda,12,800,1.811242821
Pernambuco,Homem,48,Negra,3,400,1.714082911
Pernambuco,Mulher,34,Parda,5,1424,1.689032168
Pernambuco,Mulher,26,Parda,3,788,1.694274146
Pernambuco,Mulher,31,Parda,12,1600,1.680489805
Pernambuco,Mulher,44,Parda,7,833,1.827253223
Pernambuco,Mulher,25,Negra,8,788,1.636794991
Pernambuco,Mulher,40,Parda,7,1125,1.6374447
Pernambuco,Mulher,47,Parda,12,400,1.656857305
Pernambuco,Homem,56,Parda,9,30,1.749145647
Pernambuco,Mulher,69,Negra,1,300,1.591073033
Pernambuco,Mulher,58,Branca,1,1800,1.671537363
Pernambuco,Homem,79,Parda,1,300,1.744770447
Pernambuco,Mulher,58,Parda,16,1900,1.672033914
Pernambuco,Mulher,53,Parda,5,790,1.816493427
Pernambuco,Mulher,43,Branca,12,1200,1.73208857
Pernambuco,Homem,62,Parda,3,500,1.551168663
Pernambuco,Mulher,64,Parda,1,788,1.765186824
Pernambuco,Mulher,57,Branca,5,1750,1.78875625
Pernambuco,Mulher,44,Parda,12,3000,1.751533021
Pernambuco,Mulher,39,Parda,12,1300,1.762753138
Pernambuco,Homem,42,Parda,10,788,1.67465417
Pernambuco,Mulher,53,Branca,5,1200,1.645332701
Pernambuco,Mulher,39,Parda,4,600,1.616175849
Pernambuco,Mulher,33,Parda,12,2000,1.696847396
Pernambuco,Homem,38,Negra,12,900,1.80839203
Pernambuco,Homem,41,Parda,10,1000,1.511679726
Pernambuco,Homem,44,Parda,12,894,1.788342061
Pernambuco,Homem,36,Negra,16,1014,1.686555459
Pernambuco,Mulher,37,Parda,9,850,1.754357077
Pernambuco,Mulher,25,Parda,12,850,1.599302497
Pernambuco,Homem,29,Parda,12,1000,1.718789556
Pernambuco,Homem,39,Parda,12,788,1.673712243
Pernambuco,Mulher,29,Parda,12,788,1.782876888
Pernambuco,Mulher,34,Parda,8,1000,1.806980533
Pernambuco,Homem,39,Negra,12,750,1.719860804
Pernambuco,Homem,33,Parda,16,1200,1.75018525
Pernambuco,Mulher,36,Parda,8,1500,1.764058826
Pernambuco,Mulher,38,Branca,12,1200,1.878753912
Pernambuco,Mulher,43,Branca,7,900,1.784692969
Pernambuco,Mulher,37,Parda,12,1300,1.645357189
Pernambuco,Homem,43,Branca,12,320,1.567104752
Pernambuco,Mulher,33,Parda,4,700,1.715222903
Pernambuco,Homem,39,Branca,9,788,1.554393322
Pernambuco,Homem,29,Parda,12,788,1.665654577
Pernambuco,Homem,28,Branca,12,788,1.716859596
Pernambuco,Mulher,53,Parda,1,1000,1.63099629
Pernambuco,Mulher,44,Branca,9,1500,1.695846095
Pernambuco,Mulher,36,Parda,12,3000,1.724508282
Pernambuco,Homem,59,Negra,5,500,1.640612726
Pernambuco,Mulher,30,Parda,9,788,1.699461027
Pernambuco,Mulher,41,Parda,12,824,1.741143416
Pernambuco,Mulher,40,Parda,10,1300,1.659011767
Pernambuco,Homem,27,Parda,12,1250,1.663989879
Pernambuco,Mulher,49,Branca,7,788,1.63046528
Pernambuco,Mulher,59,Negra,2,1500,1.742663688
Pernambuco,Mulher,20,Parda,12,1500,1.668892848
Pernambuco,Homem,56,Parda,9,800,1.779236541
Pernambuco,Mulher,36,Parda,12,1498,1.69660843
Pernambuco,Mulher,53,Parda,10,788,1.781656553
Pernambuco,Mulher,56,Negra,1,1000,1.760693385
Pernambuco,Homem,54,Parda,6,600,1.587359595
Pernambuco,Homem,68,Parda,12,750,1.687964745
Pernambuco,Mulher,60,Parda,2,500,1.59449629
Pernambuco,Mulher,36,Branca,12,2500,1.678015197
Pernambuco,Mulher,26,Parda,9,800,1.573030504
Pernambuco,Mulher,60,Parda,6,788,1.633229032
Pernambuco,Mulher,58,Negra,12,800,1.804785961
Pernambuco,Mulher,67,Branca,4,100,1.810943408
Pernambuco,Homem,80,Branca,1,500,1.716237339
Pernambuco,Mulher,36,Parda,12,2500,1.654493191
Pernambuco,Homem,28,Parda,12,841,1.730036376
Pernambuco,Homem,61,Parda,16,1800,1.798965419
Pernambuco,Mulher,32,Branca,11,1200,1.741742754
Pernambuco,Mulher,32,Parda,16,2800,1.651369936
Pernambuco,Mulher,30,Parda,12,2500,1.861296513
Pernambuco,Homem,62,Parda,16,6000,1.70627415
Pernambuco,Homem,52,Parda,16,2856,1.755096763
Pernambuco,Mulher,29,Parda,7,700,1.624665914
Pernambuco,Mulher,38,Negra,5,1500,1.660059804
Pernambuco,Mulher,44,Parda,5,3000,1.732797379
Pernambuco,Mulher,48,Branca,5,1000,1.524058912
Pernambuco,Mulher,23,Branca,12,1500,1.757085776
Pernambuco,Mulher,52,Branca,12,4000,1.825709102
Pernambuco,Homem,66,Branca,4,60,1.58788863
Pernambuco,Homem,68,Parda,9,1200,1.680927424
Pernambuco,Homem,51,Branca,2,700,1.587186534
Pernambuco,Homem,44,Parda,9,700,1.770233108
Pernambuco,Mulher,43,Negra,11,880,1.827949462
Pernambuco,Homem,36,Branca,7,450,1.629394772
Pernambuco,Mulher,30,Parda,9,3000,1.68485438
Pernambuco,Mulher,42,Parda,11,500,1.640024472
Pernambuco,Mulher,62,Negra,1,50,1.683209739
Pernambuco,Mulher,44,Parda,12,870,1.692724975
Pernambuco,Homem,41,Parda,9,2000,1.631788905
Pernambuco,Mulher,35,Branca,10,1800,1.520807201
Pernambuco,Mulher,55,Parda,5,1800,1.655561936
Pernambuco,Mulher,47,Branca,5,1400,1.847028956
Pernambuco,Mulher,26,Parda,12,896,1.664967271
Pernambuco,Homem,40,Parda,9,788,1.750439644
Pernambuco,Mulher,43,Parda,15,960,1.71610858
Pernambuco,Homem,51,Branca,11,820,1.551023306
Pernambuco,Mulher,41,Branca,12,2000,1.633397505
Pernambuco,Mulher,42,Parda,16,7000,1.768058618
Pernambuco,Mulher,42,Parda,16,4500,1.762212325
Pernambuco,Homem,77,Parda,16,0,1.668190069
Pernambuco,Mulher,39,Negra,12,2500,1.782213728
Pernambuco,Mulher,46,Parda,16,2500,1.715321689
Pernambuco,Homem,37,Parda,16,3000,1.63502598
Pernambuco,Mulher,52,Parda,4,4000,1.660856229
Pernambuco,Mulher,33,Parda,16,6500,1.733796112
Pernambuco,Homem,49,Parda,6,788,1.717745644
Pernambuco,Mulher,57,Branca,16,15000,1.776368838
Pernambuco,Mulher,75,Parda,4,240,1.720698754
Pernambuco,Mulher,32,Parda,12,600,1.595561376
Pernambuco,Homem,21,Parda,7,100,1.586397506
Pernambuco,Homem,41,Parda,12,788,1.695577408
Pernambuco,Homem,59,Parda,16,1150,1.68123198
Pernambuco,Mulher,50,Parda,12,4000,1.675882324
Pernambuco,Mulher,45,Parda,1,300,1.727394254
Pernambuco,Mulher,46,Parda,14,400,1.646209048
Pernambuco,Homem,46,Negra,12,788,1.65162951
Pernambuco,Mulher,56,Parda,1,1200,1.676737988
Pernambuco,Mulher,56,Branca,16,5000,1.665785003
Pernambuco,Homem,35,Parda,12,788,1.725655832
Pernambuco,Homem,41,Negra,12,300,1.642434985
Pernambuco,Mulher,57,Parda,5,1000,1.685384428
Pernambuco,Homem,63,Negra,9,788,1.779413386
Pernambuco,Mulher,48,Negra,16,0,1.62171184
Pernambuco,Homem,57,Parda,12,1200,1.697489317
Pernambuco,Mulher,59,Parda,1,250,1.726388996
Pernambuco,Mulher,32,Parda,16,1500,1.800727938
Pernambuco,Mulher,34,Parda,6,1175,1.822115993
Pernambuco,Homem,54,Parda,3,250,1.717413536
Pernambuco,Homem,41,Branca,12,1014,1.73382878
Pernambuco,Mulher,52,Parda,9,0,1.632725263
Pernambuco,Mulher,48,Negra,11,700,1.628154075
Pernambuco,Homem,41,Parda,16,1400,1.937771844
Pernambuco,Mulher,46,Parda,5,1300,1.812794732
Pernambuco,Mulher,37,Parda,16,2800,1.640725293
Pernambuco,Mulher,41,Negra,3,1000,1.71002012
Pernambuco,Mulher,47,Parda,4,1000,1.650863202
Pernambuco,Mulher,45,Parda,5,788,1.814597854
Pernambuco,Mulher,47,Parda,4,1100,1.676831584
Pernambuco,Mulher,28,Parda,11,1100,1.705828047
Pernambuco,Mulher,43,Parda,3,2000,1.660992857
Pernambuco,Mulher,61,Negra,3,0,1.673600593
Pernambuco,Mulher,49,Parda,4,0,1.559222686
Pernambuco,Mulher,59,Parda,4,2000,1.568788041
Pernambuco,Homem,37,Negra,12,600,1.766256268
Pernambuco,Homem,24,Parda,12,150,1.724267114
Pernambuco,Homem,54,Parda,1,788,1.734884303
Pernambuco,Mulher,26,Parda,10,850,1.650987226
Pernambuco,Homem,41,Parda,5,800,1.801926588
Pernambuco,Mulher,59,Parda,12,850,1.696337497
Pernambuco,Mulher,28,Parda,12,1200,1.665435746
Pernambuco,Mulher,30,Branca,12,3100,1.775065838
Pernambuco,Homem,50,Parda,8,300,1.625390343
Pernambuco,Mulher,45,Parda,11,1200,1.740830108
Pernambuco,Mulher,19,Parda,12,2000,1.772031916
Pernambuco,Mulher,33,Branca,9,820,1.659053824
Pernambuco,Homem,30,Parda,12,788,1.836729508
Pernambuco,Mulher,55,Parda,12,920,1.634732667
Pernambuco,Homem,41,Parda,12,828,1.707309752
Pernambuco,Homem,39,Parda,12,1700,1.74105372
Pernambuco,Homem,29,Parda,16,958,1.607586481
Pernambuco,Mulher,66,Parda,12,2000,1.741944872
Pernambuco,Homem,24,Parda,12,788,1.697585456
Pernambuco,Homem,72,Parda,12,100,1.755363676
Pernambuco,Homem,41,Branca,12,788,1.624125945
Pernambuco,Homem,44,Branca,8,1000,1.730874424
Pernambuco,Mulher,44,Negra,1,1200,1.638778139
23,Mulher,55,Parda,1,100,1.834291509
23,Mulher,46,Parda,5,600,1.590758828
23,Mulher,81,Branca,1,360,1.74791216
23,Mulher,49,Parda,3,0,1.721736758
23,Mulher,52,Parda,1,0,1.610079583
23,Mulher,41,Parda,1,1380,1.75641913
23,Mulher,34,Branca,12,2000,1.721488608
23,Mulher,46,Parda,1,880,1.724172253
23,Mulher,49,Parda,1,0,1.791196178
23,Mulher,46,Parda,1,360,1.626383375
23,Mulher,60,Parda,5,20,1.682903558
23,Mulher,58,Parda,1,0,1.664352003
23,Mulher,62,Parda,3,116,1.762762419
23,Mulher,60,Parda,1,0,1.710554824
23,Mulher,52,Parda,1,0,1.617291498
23,Mulher,45,Branca,5,1300,1.65438453
23,Mulher,61,Parda,1,0,1.668638926
23,Homem,32,Branca,10,788,1.749536946
23,Mulher,50,Branca,8,0,1.592041111
23,Mulher,43,Branca,11,800,1.626289215
23,Mulher,57,Branca,9,1200,1.830826505
23,Mulher,35,Parda,3,480,1.64142105
23,Mulher,29,Branca,12,788,1.68673322
23,Homem,77,Branca,4,100,1.672159855
23,Homem,43,Branca,12,50,1.668949703
23,Mulher,36,Parda,5,150,1.905298152
23,Mulher,24,Parda,7,400,1.780405818
23,Mulher,54,Parda,3,500,1.694898649
23,Mulher,42,Parda,1,300,1.644006033
23,Mulher,49,Branca,9,500,1.731230124
23,Homem,50,Parda,11,1014,1.643693976
23,Mulher,84,Parda,1,100,1.75937439
23,Mulher,47,Parda,1,0,1.679308934
23,Mulher,38,Parda,1,880,1.813225663
23,Mulher,46,Parda,2,0,1.670049561
23,Mulher,30,Parda,1,500,1.793553938
23,Mulher,28,Parda,9,788,1.77811574
23,Mulher,64,Branca,1,0,1.855881225
23,Mulher,32,Parda,12,1000,1.651776728
23,Mulher,33,Branca,12,500,1.652479957
23,Mulher,34,Parda,16,1000,1.66965629
23,Homem,30,Parda,10,50,1.679883907
23,Mulher,39,Branca,9,1200,1.712493514
23,Mulher,35,Parda,12,788,1.726096282
23,Mulher,74,Branca,1,200,1.699256432
23,Mulher,22,Parda,11,200,1.708907512
23,Mulher,39,Branca,14,4000,1.692686502
23,Mulher,57,Branca,6,400,1.702464327
23,Mulher,20,Parda,9,500,1.681912057
23,Mulher,33,Parda,1,788,1.658249047
23,Mulher,55,Branca,1,0,1.656579592
23,Mulher,50,Parda,13,300,1.702975906
23,Mulher,74,Parda,1,0,1.784111134
23,Mulher,27,Parda,9,0,1.801450309
23,Homem,49,Branca,12,788,1.708482029
23,Mulher,28,Parda,9,300,1.685647871
23,Mulher,39,Parda,8,0,1.740823279
23,Homem,53,Parda,1,100,1.682748746
23,Mulher,66,Parda,2,0,1.702494665
23,Mulher,47,Parda,4,500,1.790310979
23,Homem,50,Parda,2,0,1.811487948
23,Mulher,19,Branca,11,800,1.671671971
23,Mulher,49,Parda,2,300,1.708992661
23,Mulher,44,Parda,4,0,1.669351235
23,Mulher,32,Branca,12,300,1.626885579
23,Homem,55,Parda,12,788,1.65318319
23,Mulher,54,Parda,2,50,1.710592169
23,Mulher,63,Parda,1,0,1.843890339
23,Mulher,49,Parda,3,0,1.687804369
23,Mulher,27,Branca,12,909,1.647811321
23,Mulher,55,Parda,5,500,1.707266787
23,Mulher,73,Parda,17,125,1.799700371
23,Mulher,29,Parda,12,0,1.505688041
23,Mulher,29,Parda,6,500,1.753599125
23,Mulher,46,Parda,9,1680,1.626659124
23,Mulher,40,Parda,1,0,1.786734741
23,Mulher,61,Parda,1,0,1.818432303
23,Mulher,28,Branca,10,50,1.665781184
23,Mulher,28,Parda,5,0,1.714861811
23,Mulher,17,Parda,8,400,1.653244631
23,Mulher,46,Parda,1,1000,1.786143583
23,Homem,56,Parda,6,400,1.884301909
23,Homem,37,Branca,12,1200,1.756181729
23,Homem,58,Parda,15,0,1.489199552
23,Mulher,25,Parda,9,800,1.811699188
23,Mulher,27,Branca,12,1300,1.830564475
23,Mulher,55,Parda,3,1000,1.777160315
23,Mulher,33,Branca,16,1500,1.696568412
23,Homem,42,Branca,9,395,1.761058984
23,Mulher,65,Parda,5,788,1.614456564
23,Mulher,60,Parda,5,788,1.685599957
23,Mulher,44,Parda,5,788,1.735736176
23,Homem,35,Parda,12,100,1.683589054
23,Homem,41,Parda,12,788,1.735023863
23,Mulher,65,Parda,1,788,1.917048438
23,Mulher,47,Parda,2,600,1.70598826
23,Homem,41,Parda,9,400,1.681136773
23,Mulher,32,Parda,1,600,1.749437704
23,Mulher,27,Branca,7,788,1.698072999
23,Homem,21,Parda,12,810,1.748086535
23,Homem,23,Parda,12,800,1.82833715
23,Mulher,23,Branca,5,1200,1.7858113
23,Homem,38,Parda,3,788,1.694810747
23,Mulher,27,Branca,12,788,1.707894656
23,Homem,46,Branca,7,200,1.712606098
23,Mulher,65,Parda,2,600,1.718813927
23,Homem,33,Parda,12,850,1.638239922
23,Mulher,49,Branca,8,1200,1.693398701
23,Mulher,55,Parda,12,1500,1.576371799
23,Homem,53,Parda,8,788,1.546206581
23,Mulher,54,Parda,1,400,1.706713712
23,Homem,57,Parda,7,70,1.922276348
23,Homem,23,Branca,12,2000,1.692422554
23,Mulher,48,Branca,8,500,1.698997327
23,Mulher,63,Parda,3,400,1.847490171
23,Homem,51,Parda,4,100,1.806909491
23,Mulher,51,Parda,3,3000,1.786156421
23,Mulher,37,Parda,5,1840,1.682714677
23,Homem,37,Parda,12,1000,1.777139162
23,Homem,43,Parda,1,800,1.626659693
23,Mulher,40,Parda,4,800,1.665897685
23,Mulher,68,Parda,4,500,1.678149796
23,Homem,58,Branca,5,400,1.665681485
23,Mulher,30,Parda,12,800,1.672528956
23,Homem,50,Parda,5,300,1.71028416
23,Mulher,59,Parda,1,200,1.649111348
23,Mulher,34,Parda,12,1500,1.677034818
23,Mulher,26,Parda,3,788,1.534781476
23,Mulher,36,Parda,8,788,1.795086429
23,Homem,53,Parda,2,350,1.648094135
23,Mulher,50,Parda,12,2300,1.572812185
23,Mulher,55,Parda,1,300,1.752770105
23,Mulher,64,Branca,12,1600,1.675998637
23,Mulher,39,Parda,3,700,1.680233397
23,Mulher,42,Parda,5,788,1.713970076
23,Mulher,49,Parda,1,1200,1.787077044
23,Mulher,31,Parda,7,788,1.858686015
23,Mulher,40,Parda,1,788,1.743898867
23,Mulher,54,Parda,4,788,1.728882999
23,Mulher,43,Parda,6,4000,1.608817651
23,Homem,36,Parda,1,120,1.707990803
23,Homem,30,Parda,15,1000,1.665656013
23,Mulher,38,Parda,4,1400,1.733251125
23,Mulher,70,Parda,2,200,1.640495323
23,Mulher,31,Parda,9,1000,1.640206639
